DATE,VIX PX_LAST,XAU PX_LAST,CL1 PX_LAST,DXY PX_LAST,USGG10Y PX_LAST
2019-11-08,12.07,1459.0,57.24,98.353,1.9417
2019-11-11,12.69,1455.86,56.86,98.2,1.9417
2019-11-12,12.68,1456.32,56.8,98.309,1.9347
2019-11-13,13.0,1463.58,57.12,98.373,1.886
2019-11-14,13.05,1471.4,56.77,98.163,1.8186
2019-11-15,12.05,1468.21,57.72,97.999,1.8308
2019-11-18,12.46,1471.51,57.05,97.794,1.8153
2019-11-19,12.86,1472.46,55.21,97.856,1.7826
2019-11-20,12.78,1471.61,57.11,97.934,1.7449
2019-11-21,13.13,1464.41,58.58,97.993,1.7723
2019-11-22,12.34,1461.93,57.77,98.27,1.7706
2019-11-25,11.87,1455.26,58.01,98.323,1.7551
2019-11-26,11.54,1461.39,58.41,98.252,1.7414
2019-11-27,11.75,1454.44,58.11,98.37,1.7654
2019-11-28,,1456.27,,98.37,1.7654
2019-11-29,12.62,1463.98,55.17,98.273,1.7758
2019-12-02,14.91,1462.44,55.96,97.856,1.8189
2019-12-03,15.96,1477.61,56.1,97.737,1.7157
2019-12-04,14.8,1474.59,58.43,97.648,1.774
2019-12-05,14.52,1476.0,58.43,97.41,1.8103
2019-12-06,13.62,1460.17,59.2,97.7,1.8363
2019-12-09,15.86,1461.68,59.02,97.644,1.819
2019-12-10,15.68,1464.39,59.24,97.413,1.8416
2019-12-11,14.99,1474.88,58.76,97.078,1.7914
2019-12-12,13.94,1469.8,59.18,97.397,1.8922
2019-12-13,12.63,1476.33,60.07,97.172,1.8226
2019-12-16,12.14,1476.18,60.21,97.019,1.8713
2019-12-17,12.29,1476.22,60.94,97.222,1.8801
2019-12-18,12.58,1475.4,60.93,97.4,1.9169
2019-12-19,12.5,1478.8,61.22,97.379,1.9204
2019-12-20,12.51,1478.22,60.44,97.69,1.9171
2019-12-23,12.61,1485.79,60.52,97.658,1.9294
2019-12-24,12.67,1499.41,61.11,97.654,1.8996
2019-12-25,,1499.84,,97.632,1.8996
2019-12-26,12.65,1511.53,61.68,97.534,1.8944
2019-12-27,13.43,1510.56,61.72,96.919,1.8752
2019-12-30,14.82,1515.16,61.68,96.74,1.8788
2019-12-31,13.78,1517.27,61.06,96.389,1.9175
2020-01-01,,1517.29,,96.445,1.9175
2020-01-02,12.47,1529.13,61.18,96.846,1.8771
2020-01-03,14.02,1552.2,63.05,96.838,1.7881
2020-01-06,13.85,1565.74,63.27,96.671,1.809
2020-01-07,13.79,1574.37,62.7,97.005,1.8177
2020-01-08,13.45,1556.42,59.61,97.299,1.8738
2020-01-09,12.54,1552.32,59.56,97.45,1.8545
2020-01-10,12.56,1562.34,59.04,97.356,1.8196
2020-01-13,12.32,1547.88,58.08,97.345,1.8459
2020-01-14,12.39,1546.39,58.23,97.372,1.8109
2020-01-15,12.42,1556.25,57.81,97.229,1.783
2020-01-16,12.32,1552.51,58.52,97.32,1.8074
2020-01-17,12.1,1557.24,58.54,97.606,1.8215
2020-01-20,,1560.77,,97.606,1.8215
2020-01-21,12.85,1558.17,58.34,97.531,1.7743
2020-01-22,12.91,1558.78,56.74,97.527,1.7691
2020-01-23,12.98,1562.94,55.59,97.693,1.7325
2020-01-24,14.56,1571.53,54.19,97.853,1.6839
2020-01-27,18.23,1582.06,53.14,97.956,1.608
2020-01-28,16.28,1567.17,53.48,98.018,1.6562
2020-01-29,16.39,1576.83,53.33,97.991,1.5839
2020-01-30,15.49,1574.28,52.14,97.867,1.5856
2020-01-31,18.84,1589.16,51.56,97.39,1.5068
2020-02-03,17.97,1576.73,50.11,97.8,1.5272
2020-02-04,16.05,1552.92,49.61,97.961,1.5991
2020-02-05,15.15,1556.02,50.75,98.301,1.6508
2020-02-06,14.96,1566.66,50.95,98.496,1.6422
2020-02-07,15.47,1570.44,50.32,98.684,1.5834
2020-02-10,15.04,1572.15,49.57,98.832,1.5696
2020-02-11,15.18,1567.89,49.94,98.721,1.6006
2020-02-12,13.74,1566.06,51.17,99.049,1.6333
2020-02-13,14.15,1576.0,51.42,99.067,1.6173
2020-02-14,13.68,1584.06,52.05,99.124,1.5848
2020-02-17,,1581.13,,99.003,1.5848
2020-02-18,14.83,1601.61,52.05,99.44,1.561
2020-02-19,14.38,1611.7,53.29,99.705,1.5661
2020-02-20,15.56,1619.56,53.78,99.865,1.5152
2020-02-21,17.08,1643.41,53.38,99.262,1.4713
2020-02-24,25.03,1659.38,51.43,99.359,1.3705
2020-02-25,27.85,1635.14,49.9,98.968,1.3521
2020-02-26,27.56,1640.96,48.73,98.996,1.3371
2020-02-27,39.16,1645.01,47.09,98.508,1.2607
2020-02-28,40.11,1585.69,44.76,98.132,1.1486
2020-03-02,33.42,1589.44,46.75,97.36,1.1632
2020-03-03,36.82,1640.9,47.18,97.153,0.999
2020-03-04,31.99,1636.93,46.78,97.336,1.0522
2020-03-05,39.62,1672.23,45.9,96.82,0.912
2020-03-06,41.94,1673.83,41.28,95.951,0.7623
2020-03-09,54.46,1680.47,31.13,94.895,0.5407
2020-03-10,47.3,1649.4,34.36,96.414,0.803
2020-03-11,53.9,1635.04,32.98,96.507,0.8695
2020-03-12,75.47,1576.15,31.5,97.468,0.8042
2020-03-13,57.83,1529.83,31.73,98.749,0.9603
2020-03-16,82.69,1514.1,28.7,98.069,0.7182
2020-03-17,75.91,1528.3,26.95,99.575,1.0784
2020-03-18,76.45,1486.05,20.37,101.16,1.1915
2020-03-19,72.0,1471.24,25.22,102.755,1.1404
2020-03-20,66.04,1498.65,22.43,102.817,0.8454
2020-03-23,61.59,1553.23,23.36,102.487,0.7863
2020-03-24,61.67,1632.32,24.01,102.039,0.8466
2020-03-25,63.95,1616.9,24.49,101.05,0.8673
2020-03-26,61.0,1631.34,22.6,99.352,0.8447
2020-03-27,65.54,1628.16,21.51,98.365,0.6746
2020-03-30,57.08,1622.51,20.09,99.181,0.7264
2020-03-31,53.54,1577.18,20.48,99.048,0.6695
2020-04-01,57.06,1591.51,20.31,99.673,0.5832
2020-04-02,50.91,1613.99,25.32,100.18,0.597
2020-04-03,46.8,1620.81,28.34,100.576,0.5948
2020-04-06,45.24,1660.97,26.08,100.685,0.6698
2020-04-07,46.7,1647.72,23.63,99.9,0.7122
2020-04-08,43.35,1646.14,25.09,100.119,0.7722
2020-04-09,41.67,1683.73,22.76,99.517,0.7191
2020-04-10,,1696.65,,99.482,0.7191
2020-04-13,41.17,1715.34,22.41,99.348,0.7713
2020-04-14,37.76,1726.97,20.11,98.887,0.752
2020-04-15,40.84,1717.03,19.87,99.461,0.6316
2020-04-16,40.11,1717.7,19.87,100.025,0.6267
2020-04-17,38.15,1682.82,18.27,99.782,0.6417
2020-04-20,43.83,1695.65,-37.63,99.955,0.6053
2020-04-21,45.41,1686.2,10.01,100.258,0.5691
2020-04-22,41.98,1714.08,13.78,100.388,0.619
2020-04-23,41.38,1730.51,16.5,100.433,0.6015
2020-04-24,35.93,1729.6,16.94,100.38,0.6008
2020-04-27,33.29,1713.99,12.78,100.041,0.6605
2020-04-28,33.57,1707.79,12.34,99.865,0.6129
2020-04-29,31.23,1713.41,15.06,99.565,0.6269
2020-04-30,34.15,1686.5,18.84,99.016,0.6393
2020-05-01,37.19,1700.42,19.78,99.079,0.6118
2020-05-04,35.97,1702.07,20.39,99.484,0.6336
2020-05-05,33.61,1705.92,24.56,99.709,0.6619
2020-05-06,34.12,1685.71,23.99,100.091,0.703
2020-05-07,31.44,1716.06,23.55,99.889,0.6409
2020-05-08,27.98,1702.7,24.74,99.734,0.6831
2020-05-11,27.57,1697.93,24.14,100.236,0.7099
2020-05-12,33.04,1702.7,25.78,99.933,0.6651
2020-05-13,35.28,1716.28,25.29,100.242,0.6525
2020-05-14,32.61,1730.3,27.56,100.466,0.6218
2020-05-15,31.89,1743.67,29.43,100.402,0.6428
2020-05-18,29.3,1732.55,31.82,99.665,0.7257
2020-05-19,30.53,1745.05,32.5,99.371,0.6882
2020-05-20,27.99,1748.18,33.49,99.124,0.6801
2020-05-21,29.53,1727.0,33.92,99.37,0.672
2020-05-22,28.16,1734.68,33.25,99.863,0.6591
2020-05-25,,1731.95,,99.863,0.6591
2020-05-26,28.01,1710.58,34.35,98.908,0.6965
2020-05-27,27.62,1709.47,32.81,99.062,0.6819
2020-05-28,28.59,1718.33,33.71,98.383,0.69
2020-05-29,27.51,1730.27,35.49,98.344,0.6526
2020-06-01,28.23,1739.55,35.44,97.83,0.6591
2020-06-02,26.84,1727.7,36.81,97.673,0.6852
2020-06-03,25.66,1699.67,37.29,97.276,0.7458
2020-06-04,25.81,1714.01,37.41,96.677,0.8234
2020-06-05,24.52,1685.06,39.55,96.937,0.8951
2020-06-08,25.81,1698.53,38.19,96.618,0.8752
2020-06-09,27.57,1715.33,38.94,96.324,0.8253
2020-06-10,27.57,1738.7,39.6,95.959,0.7263
2020-06-11,40.79,1727.7,36.34,96.733,0.669
2020-06-12,36.09,1730.75,36.26,97.319,0.7034
2020-06-15,34.4,1725.16,37.12,96.706,0.7215
2020-06-16,33.67,1726.53,38.38,96.958,0.7528
2020-06-17,33.47,1726.95,37.96,97.158,0.738
2020-06-18,32.94,1722.93,38.84,97.421,0.7084
2020-06-19,35.12,1743.87,39.75,97.623,0.6937
2020-06-22,31.77,1754.43,40.46,97.039,0.7085
2020-06-23,31.37,1768.41,40.37,96.646,0.7118
2020-06-24,33.84,1761.17,38.01,97.148,0.679
2020-06-25,32.22,1763.79,38.72,97.429,0.6856
2020-06-26,34.73,1771.29,38.49,97.433,0.6413
2020-06-29,31.78,1772.82,39.7,97.536,0.6234
2020-06-30,30.43,1780.96,39.27,97.391,0.6561
2020-07-01,28.62,1770.09,39.82,97.196,0.6758
2020-07-02,27.68,1775.38,40.65,97.317,0.6693
2020-07-03,,1775.95,,97.172,0.6693
2020-07-06,27.94,1784.68,40.63,96.725,0.6759
2020-07-07,29.43,1794.86,40.62,96.881,0.6397
2020-07-08,28.08,1808.89,40.9,96.428,0.6644
2020-07-09,29.26,1803.55,39.62,96.7,0.6135
2020-07-10,27.29,1798.7,40.55,96.652,0.6447
2020-07-13,32.19,1802.76,40.1,96.464,0.6184
2020-07-14,29.52,1809.36,40.29,96.259,0.6233
2020-07-15,27.76,1810.29,41.2,96.081,0.6299
2020-07-16,28.0,1797.16,40.75,96.346,0.6168
2020-07-17,25.68,1810.42,40.59,95.942,0.6266
2020-07-20,24.46,1817.77,40.81,95.832,0.6102
2020-07-21,24.84,1841.91,41.96,95.117,0.6004
2020-07-22,24.32,1871.41,41.9,94.988,0.5971
2020-07-23,26.08,1887.44,41.07,94.692,0.5774
2020-07-24,25.84,1902.02,41.29,94.435,0.5888
2020-07-27,24.74,1942.24,41.6,93.668,0.6151
2020-07-28,25.44,1958.43,41.04,93.696,0.579
2020-07-29,24.1,1970.79,41.27,93.453,0.5741
2020-07-30,24.76,1956.64,39.92,93.021,0.5462
2020-07-31,24.46,1975.86,40.27,93.349,0.5282
2020-08-03,24.28,1976.98,41.01,93.542,0.5543
2020-08-04,23.76,2019.21,41.7,93.382,0.5069
2020-08-05,22.99,2038.12,42.19,92.868,0.5477
2020-08-06,22.65,2063.54,41.95,92.788,0.5362
2020-08-07,22.21,2035.55,41.22,93.435,0.564
2020-08-10,22.13,2027.34,41.94,93.582,0.5755
2020-08-11,24.03,1911.89,41.61,93.628,0.6415
2020-08-12,22.28,1915.83,42.67,93.443,0.6747
2020-08-13,22.13,1953.71,42.24,93.335,0.7208
2020-08-14,22.05,1945.12,42.01,93.096,0.7094
2020-08-17,21.35,1985.3,42.89,92.851,0.6882
2020-08-18,21.51,2002.44,42.89,92.271,0.6687
2020-08-19,22.54,1928.98,42.93,92.887,0.6801
2020-08-20,22.72,1947.26,42.58,92.793,0.6509
2020-08-21,22.54,1940.48,42.34,93.247,0.6282
2020-08-24,22.37,1928.88,42.62,93.298,0.6542
2020-08-25,22.03,1928.18,43.35,93.019,0.6835
2020-08-26,23.27,1954.46,43.39,93.006,0.6884
2020-08-27,24.47,1929.54,43.04,93.001,0.7522
2020-08-28,22.96,1964.83,42.97,92.371,0.7211
2020-08-31,26.41,1967.8,42.61,92.144,0.7048
2020-09-01,26.12,1970.18,42.76,92.338,0.6689
2020-09-02,26.57,1942.92,41.51,92.847,0.6477
2020-09-03,33.6,1930.91,41.37,92.739,0.6347
2020-09-04,30.75,1933.94,39.77,92.719,0.718
2020-09-07,,1933.64,,92.719,0.718
2020-09-08,31.46,1932.03,36.76,93.445,0.6788
2020-09-09,28.81,1946.84,38.05,93.255,0.7001
2020-09-10,29.71,1946.09,37.3,93.336,0.6772
2020-09-11,26.87,1940.55,37.33,93.333,0.6658
2020-09-14,25.85,1956.86,37.26,93.052,0.6723
2020-09-15,25.59,1954.15,38.28,93.05,0.6789
2020-09-16,26.04,1959.26,40.16,93.214,0.6969
2020-09-17,26.46,1944.44,40.97,92.97,0.6887
2020-09-18,25.83,1950.86,41.11,92.926,0.6937
2020-09-21,27.78,1912.51,39.31,93.656,0.6658
2020-09-22,26.86,1900.21,39.6,93.988,0.6708
2020-09-23,28.58,1863.34,39.93,94.389,0.6724
2020-09-24,28.51,1868.07,40.31,94.354,0.6659
2020-09-25,26.38,1861.58,40.25,94.642,0.6544
2020-09-28,26.19,1881.48,40.6,94.278,0.6528
2020-09-29,26.27,1898.07,39.29,93.891,0.6495
2020-09-30,26.37,1885.82,40.22,93.886,0.684
2020-10-01,26.7,1906.01,38.72,93.711,0.6774
2020-10-02,27.63,1899.84,37.05,93.844,0.7005
2020-10-05,27.96,1913.53,39.22,93.513,0.7817
2020-10-06,29.48,1878.18,40.67,93.686,0.7353
2020-10-07,28.06,1887.42,39.95,93.63,0.7868
2020-10-08,26.36,1893.82,41.19,93.605,0.7852
2020-10-09,25.0,1930.4,40.6,93.057,0.7737
2020-10-12,25.07,1922.77,39.43,93.065,0.7737
2020-10-13,26.07,1891.36,40.2,93.531,0.7272
2020-10-14,26.4,1901.52,41.04,93.382,0.7256
2020-10-15,26.97,1908.71,40.96,93.856,0.7322
2020-10-16,27.41,1899.29,40.88,93.682,0.7456
2020-10-19,29.18,1904.08,40.83,93.427,0.769
2020-10-20,29.35,1906.95,41.46,93.067,0.7857
2020-10-21,28.65,1924.33,40.03,92.611,0.8226
2020-10-22,28.11,1904.11,40.64,92.951,0.8562
2020-10-23,27.55,1902.05,39.85,92.768,0.8429
2020-10-26,32.46,1902.08,38.56,93.045,0.801
2020-10-27,33.35,1907.99,39.57,92.94,0.7676
2020-10-28,40.28,1877.19,37.39,93.405,0.771
2020-10-29,37.59,1867.59,36.17,93.955,0.823
2020-10-30,38.02,1878.81,35.79,94.038,0.8737
2020-11-02,37.13,1895.48,36.81,94.129,0.8434
2020-11-03,35.55,1909.17,37.66,93.553,0.8993
2020-11-04,29.57,1902.92,39.15,93.407,0.7629
2020-11-05,27.58,1949.66,38.79,92.525,0.7629
2020-11-06,24.86,1951.35,37.14,92.229,0.8185
2020-11-09,25.75,1863.04,40.29,92.725,0.9235
2020-11-10,24.8,1877.32,41.36,92.749,0.9595
2020-11-11,23.45,1865.73,41.45,93.043,0.9753
2020-11-12,25.35,1876.83,41.12,92.963,0.8815
2020-11-13,23.1,1889.2,40.13,92.755,0.8963
2020-11-16,22.45,1888.95,41.34,92.642,0.9061
2020-11-17,22.71,1880.38,41.43,92.416,0.857
2020-11-18,23.84,1872.24,41.82,92.316,0.8701
2020-11-19,23.11,1866.54,41.74,92.294,0.8293
2020-11-20,23.7,1870.99,42.15,92.392,0.8243
2020-11-23,22.66,1837.86,43.06,92.505,0.8537
2020-11-24,21.64,1807.59,44.91,92.226,0.8799
2020-11-25,21.25,1807.56,45.71,91.994,0.8816
2020-11-26,,1815.8,,91.994,0.8816
2020-11-27,20.84,1787.79,45.53,91.79,0.8373
2020-11-30,20.57,1776.95,45.34,91.869,0.8389
2020-12-01,20.77,1815.24,44.55,91.313,0.926
2020-12-02,21.17,1831.28,45.28,91.118,0.936
2020-12-03,21.28,1841.08,45.64,90.714,0.9063
2020-12-04,20.79,1838.86,46.26,90.701,0.9659
2020-12-07,21.3,1862.73,45.76,90.792,0.9228
2020-12-08,20.68,1870.56,45.6,90.965,0.9179
2020-12-09,22.27,1839.55,45.52,91.087,0.9361
2020-12-10,22.52,1836.57,46.78,90.824,0.9063
2020-12-11,23.31,1839.85,46.57,90.976,0.8964
2020-12-14,24.72,1827.35,46.99,90.711,0.8931
2020-12-15,22.89,1853.64,47.62,90.473,0.908
2020-12-16,22.5,1864.8,47.82,90.45,0.9163
2020-12-17,21.93,1885.42,48.36,89.822,0.9329
2020-12-18,21.57,1881.35,49.1,90.016,0.9462
2020-12-21,25.16,1876.89,47.74,90.043,0.9346
2020-12-22,24.23,1860.84,47.02,90.654,0.9164
2020-12-23,23.31,1872.89,48.12,90.413,0.943
2020-12-24,21.53,1883.46,48.23,90.323,0.9231
2020-12-25,,,,90.223,0.9231
2020-12-28,21.7,1873.69,47.62,90.337,0.9231
2020-12-29,23.08,1878.18,48.0,89.994,0.9364
2020-12-30,22.77,1894.39,48.4,89.68,0.9231
2020-12-31,22.75,1898.36,48.52,89.937,0.9132
2021-01-01,,1898.67,,,0.9132
2021-01-04,26.97,1942.9,47.62,89.869,0.9132
2021-01-05,25.34,1950.01,49.93,89.436,0.9549
2021-01-06,25.07,1918.61,50.63,89.53,1.0355
2021-01-07,22.37,1913.95,50.83,89.826,1.0795
2021-01-08,21.56,1849.01,52.24,90.098,1.1153
2021-01-11,24.08,1843.89,52.25,90.465,1.146
2021-01-12,23.33,1854.77,53.21,90.093,1.1291
2021-01-13,22.21,1845.51,52.91,90.355,1.0832
2021-01-14,23.25,1846.53,53.57,90.239,1.1292
2021-01-15,24.34,1828.45,52.36,90.772,1.0835
2021-01-18,,1841.26,,90.765,1.0835
2021-01-19,23.24,1840.28,52.98,90.498,1.0886
2021-01-20,21.58,1871.84,53.24,90.475,1.0802
2021-01-21,21.32,1870.02,53.13,90.131,1.1058
2021-01-22,21.91,1855.61,52.27,90.238,1.0855
2021-01-25,23.19,1855.93,52.77,90.391,1.0295
2021-01-26,23.02,1850.92,52.61,90.17,1.0347
2021-01-27,37.21,1843.98,52.85,90.647,1.0161
2021-01-28,30.21,1843.17,52.34,90.455,1.0449
2021-01-29,33.09,1847.65,52.2,90.584,1.0655
2021-02-01,30.24,1860.78,53.55,90.98,1.0792
2021-02-02,25.56,1838.03,54.76,91.197,1.0963
2021-02-03,22.91,1834.04,55.69,91.171,1.1374
2021-02-04,21.77,1794.03,56.23,91.529,1.1392
2021-02-05,20.87,1814.11,56.85,91.042,1.1635
2021-02-08,21.24,1830.81,57.97,90.934,1.1705
2021-02-09,21.63,1838.32,58.36,90.439,1.1568
2021-02-10,21.99,1842.89,58.68,90.371,1.1225
2021-02-11,21.25,1825.51,58.24,90.417,1.1632
2021-02-12,19.97,1824.23,59.47,90.48,1.2082
2021-02-15,,1818.86,,90.48,1.2082
2021-02-16,21.46,1794.47,60.05,90.509,1.3141
2021-02-17,21.5,1776.13,61.14,90.951,1.2703
2021-02-18,22.49,1775.67,60.52,90.592,1.2956
2021-02-19,22.05,1784.25,59.24,90.364,1.3364
2021-02-22,23.45,1809.67,61.49,90.01,1.3653
2021-02-23,23.11,1805.73,61.67,90.169,1.3416
2021-02-24,21.34,1805.06,63.22,90.176,1.3756
2021-02-25,28.89,1770.56,63.53,90.134,1.5199
2021-02-26,27.95,1734.04,61.5,90.879,1.4049
2021-03-01,23.35,1725.04,60.64,91.039,1.417
2021-03-02,24.1,1738.36,59.75,90.785,1.3914
2021-03-03,26.67,1711.23,61.28,90.947,1.4808
2021-03-04,28.57,1697.52,63.83,91.631,1.564
2021-03-05,24.66,1700.64,66.09,91.977,1.5661
2021-03-08,25.47,1683.54,65.05,92.313,1.5907
2021-03-09,24.03,1716.1,64.01,91.958,1.5263
2021-03-10,22.56,1726.71,64.44,91.823,1.5178
2021-03-11,21.91,1722.6,66.02,91.42,1.537
2021-03-12,20.69,1727.11,65.61,91.679,1.6247
2021-03-15,20.03,1731.67,65.39,91.833,1.6055
2021-03-16,19.79,1731.4,64.8,91.865,1.6179
2021-03-17,19.23,1745.33,64.6,91.442,1.6427
2021-03-18,21.58,1736.42,60.0,91.862,1.7082
2021-03-19,20.95,1745.23,61.42,91.919,1.721
2021-03-22,18.88,1739.03,61.55,91.742,1.6946
2021-03-23,20.3,1727.07,57.76,92.336,1.6206
2021-03-24,21.2,1734.69,61.18,92.528,1.6084
2021-03-25,19.81,1726.93,58.56,92.848,1.6332
2021-03-26,18.86,1732.52,60.97,92.766,1.676
2021-03-29,20.74,1712.2,61.56,92.944,1.7081
2021-03-30,19.61,1685.2,60.55,93.297,1.7029
2021-03-31,19.4,1707.71,59.16,93.232,1.7404
2021-04-01,17.33,1729.31,61.45,92.929,1.6699
2021-04-02,,1728.87,61.45,93.022,1.7216
2021-04-05,17.91,1728.27,58.65,92.595,1.7003
2021-04-06,18.12,1743.27,59.33,92.335,1.656
2021-04-07,17.16,1737.72,59.77,92.455,1.6739
2021-04-08,16.95,1755.84,59.6,92.059,1.6192
2021-04-09,16.69,1743.88,59.32,92.163,1.6585
2021-04-12,16.91,1732.76,59.7,92.138,1.6657
2021-04-13,16.65,1745.51,60.18,91.852,1.6145
2021-04-14,16.99,1736.43,63.15,91.69,1.6323
2021-04-15,16.57,1763.95,63.46,91.671,1.5759
2021-04-16,16.25,1776.51,63.13,91.556,1.5798
2021-04-19,17.29,1771.43,63.38,91.069,1.6047
2021-04-20,18.68,1778.75,62.44,91.241,1.5589
2021-04-21,17.5,1793.79,61.35,91.155,1.5555
2021-04-22,18.71,1783.94,61.43,91.333,1.538
2021-04-23,17.33,1777.2,62.14,90.859,1.5577
2021-04-26,17.64,1781.38,61.91,90.807,1.5667
2021-04-27,17.56,1776.6,62.94,90.909,1.6216
2021-04-28,17.28,1781.68,63.86,90.609,1.6094
2021-04-29,17.61,1772.18,65.01,90.614,1.6343
2021-04-30,18.61,1769.13,63.58,91.28,1.6259
2021-05-03,18.31,1792.88,64.49,90.945,1.5976
2021-05-04,19.48,1779.06,65.69,91.288,1.5924
2021-05-05,19.15,1786.87,65.63,91.308,1.566
2021-05-06,18.39,1815.22,64.71,90.951,1.5696
2021-05-07,16.69,1831.24,64.9,90.233,1.5771
2021-05-10,19.66,1836.07,64.92,90.212,1.602
2021-05-11,21.84,1837.47,65.28,90.141,1.6217
2021-05-12,27.59,1815.69,66.08,90.713,1.6916
2021-05-13,23.13,1826.72,63.82,90.752,1.6574
2021-05-14,18.81,1843.43,65.37,90.321,1.6284
2021-05-17,19.72,1866.9,66.27,90.164,1.6488
2021-05-18,21.34,1869.44,65.49,89.75,1.6369
2021-05-19,22.18,1869.62,63.36,90.191,1.671
2021-05-20,20.67,1877.21,62.05,89.808,1.625
2021-05-21,20.15,1881.25,63.58,90.017,1.6216
2021-05-24,18.4,1881.02,66.05,89.844,1.6012
2021-05-25,18.84,1899.25,66.07,89.639,1.5588
2021-05-26,17.36,1896.67,66.21,90.042,1.5757
2021-05-27,16.74,1896.54,66.85,89.971,1.6062
2021-05-28,16.76,1903.77,66.32,90.031,1.5943
2021-05-31,,1906.87,,89.829,1.5943
2021-06-01,17.9,1900.44,67.72,89.831,1.6062
2021-06-02,17.48,1908.38,68.83,89.909,1.5875
2021-06-03,18.04,1870.76,68.81,90.512,1.625
2021-06-04,16.42,1891.59,69.62,90.136,1.5534
2021-06-07,16.42,1899.21,69.23,89.95,1.5687
2021-06-08,17.07,1892.89,70.05,90.076,1.5331
2021-06-09,17.89,1888.57,69.96,90.12,1.4908
2021-06-10,16.1,1898.51,70.29,90.075,1.4318
2021-06-11,15.65,1877.53,70.91,90.555,1.4518
2021-06-14,16.39,1866.18,70.88,90.522,1.494
2021-06-15,17.02,1859.02,72.12,90.536,1.4922
2021-06-16,18.15,1811.47,72.15,91.129,1.5754
2021-06-17,17.75,1773.5,71.04,91.889,1.504
2021-06-18,20.7,1764.16,71.64,92.225,1.4381
2021-06-21,17.89,1783.27,73.66,91.899,1.4886
2021-06-22,16.66,1778.74,73.06,91.756,1.4632
2021-06-23,16.32,1778.68,73.08,91.802,1.4852
2021-06-24,15.97,1775.17,73.3,91.814,1.4919
2021-06-25,15.62,1781.44,74.05,91.851,1.5241
2021-06-28,15.76,1778.48,72.91,91.887,1.4765
2021-06-29,16.02,1761.24,72.98,92.049,1.4697
2021-06-30,15.83,1770.11,73.47,92.436,1.468
2021-07-01,15.48,1776.84,75.23,92.597,1.4578
2021-07-02,15.07,1787.3,75.16,92.226,1.4238
2021-07-05,,1791.77,,92.212,1.4238
2021-07-06,16.44,1797.08,73.37,92.546,1.3481
2021-07-07,16.2,1803.63,72.2,92.644,1.3163
2021-07-08,19.0,1802.83,72.94,92.417,1.2928
2021-07-09,16.18,1808.32,74.56,92.13,1.3595
2021-07-12,16.17,1806.28,74.1,92.261,1.3645
2021-07-13,17.12,1807.76,75.25,92.752,1.4166
2021-07-14,16.33,1827.53,73.13,92.41,1.3459
2021-07-15,17.01,1829.47,71.65,92.624,1.2989
2021-07-16,18.45,1812.05,71.81,92.687,1.2903
2021-07-19,22.5,1812.64,66.42,92.891,1.1888
2021-07-20,19.73,1810.36,67.42,92.973,1.2218
2021-07-21,17.91,1803.66,70.3,92.754,1.2884
2021-07-22,17.69,1806.92,71.91,92.822,1.2783
2021-07-23,17.2,1802.15,72.07,92.912,1.2763
2021-07-26,17.58,1797.63,71.91,92.649,1.2896
2021-07-27,19.36,1799.09,71.65,92.432,1.2411
2021-07-28,18.31,1807.11,72.39,92.322,1.2327
2021-07-29,17.7,1828.17,73.62,91.864,1.2693
2021-07-30,18.24,1814.19,73.95,92.174,1.2223
2021-08-02,19.46,1813.47,71.26,92.048,1.1773
2021-08-03,18.04,1810.44,70.56,92.081,1.1722
2021-08-04,17.97,1811.74,68.15,92.27,1.182
2021-08-05,17.28,1804.41,69.09,92.244,1.2235
2021-08-06,16.15,1763.03,68.28,92.8,1.2969
2021-08-09,16.72,1729.94,66.48,92.945,1.3237
2021-08-10,16.79,1728.93,68.29,93.055,1.349
2021-08-11,16.06,1751.7,69.25,92.922,1.3303
2021-08-12,15.59,1752.9,69.09,93.035,1.359
2021-08-13,15.45,1779.74,68.44,92.518,1.2767
2021-08-16,16.12,1787.45,67.29,92.628,1.265
2021-08-17,17.91,1786.19,66.59,93.13,1.2617
2021-08-18,21.57,1787.82,65.46,93.136,1.2583
2021-08-19,21.67,1780.38,63.69,93.568,1.2433
2021-08-20,18.56,1781.11,62.32,93.496,1.255
2021-08-23,17.15,1805.43,65.64,92.958,1.2517
2021-08-24,17.22,1802.9,67.54,92.893,1.2935
2021-08-25,16.79,1791.0,68.36,92.825,1.339
2021-08-26,18.84,1792.43,67.42,93.062,1.3491
2021-08-27,16.39,1817.57,68.74,92.686,1.307
2021-08-30,16.19,1810.34,69.21,92.653,1.2785
2021-08-31,16.48,1813.62,68.5,92.626,1.3088
2021-09-01,16.11,1813.9,68.59,92.449,1.2936
2021-09-02,16.41,1809.66,69.99,92.225,1.2835
2021-09-03,16.41,1827.73,69.29,92.035,1.3223
2021-09-06,,1823.29,,92.035,1.3223
2021-09-07,18.14,1794.36,68.35,92.512,1.3732
2021-09-08,17.96,1789.26,69.3,92.653,1.3376
2021-09-09,18.8,1794.58,68.14,92.479,1.2971
2021-09-10,20.95,1787.58,69.72,92.582,1.3411
2021-09-13,19.37,1793.75,70.45,92.675,1.3259
2021-09-14,19.46,1804.51,70.46,92.623,1.2836
2021-09-15,18.18,1794.06,72.61,92.548,1.2988
2021-09-16,18.69,1753.77,72.61,92.932,1.3378
2021-09-17,20.81,1754.34,71.97,93.195,1.3616
